DistanceFromHome,Education,JobLevel,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,JobInvolvement,PerformanceRating,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Research & Development,Department_Sales,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,avg_arrival_time,std_arrival_time,avg_work_hours,absence_rate,Attrition
2,3,3,21150,1.0,18,0,21.0,3.0,18,7.5,8.0,4.0,4.0,3.0,4,3,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,9.995288326300985,0.2817044801944777,7.099682372245664,0.09195402298850575,0
3,3,2,31610,0.0,13,2,4.0,0.5,3,2.0,2.0,1.0,4.0,3.0,3,3,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,9.989917695473252,0.2627206188954928,7.294853680841335,0.06896551724137934,0
24,3,5,57450,1.0,17,3,3.0,4.0,3,1.0,2.0,2.0,4.0,2.0,3,3,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,9.982212885154063,0.27056946329904685,6.933727824463118,0.08812260536398464,0
23,4,1,23730,6.0,14,1,21.0,3.0,1,0.0,0.0,4.0,3.0,3.0,4,3,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,10.016301169590644,0.26876216486230886,8.030177875243664,0.12643678160919536,0
27,3,2,33100,4.0,22,1,8.0,3.0,1,0.0,0.0,1.0,4.0,3.0,4,4,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,10.001059322033898,0.27733970645758244,6.191245291902071,0.09578544061302685,0
16,4,5,165835,3.0,12,0,28.5,3.0,5,4.0,3.0,3.0,4.0,3.0,2,3,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,10.004965986394557,0.2973609810109062,10.105665532879819,0.06130268199233713,0
15,3,2,44850,5.0,11,1,15.0,2.0,1,0.0,0.0,1.0,2.0,1.0,4,3,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,9.981267806267807,0.2498960346125016,6.590548433048433,0.10344827586206895,1
26,2,2,27890,3.0,13,1,17.0,2.0,8,6.0,7.0,3.0,2.0,3.0,2,3,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,9.971045197740112,0.28292150266792265,8.626039312617703,0.09578544061302685,0
19,1,2,58280,1.0,13,0,21.0,0.5,18,5.0,10.0,2.0,3.0,3.0,3,3,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,10.009397944199705,0.2690569124906107,6.273640479686735,0.13026819923371646,0
24,2,1,23260,8.0,14,0,19.0,3.0,1,0.0,0.0,3.0,4.0,3.0,4,3,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,9.984941520467835,0.2512910306329724,8.381559454191033,0.12643678160919536,0
21,1,1,135250,8.0,17,1,7.0,4.0,2,2.0,2.0,2.0,1.0,3.0,2,3,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,9.979542203147352,0.2778822834673857,7.659834287076777,0.10727969348659006,1
5,4,4,14200,1.0,13,1,28.5,2.0,18,6.0,9.0,1.0,4.0,3.0,4,3,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,9.993361581920905,0.26813549228818345,6.014918785310734,0.09578544061302685,1
16,3,1,80200,3.0,11,1,23.0,2.0,12,7.5,11.0,4.0,4.0,3.0,3,3,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,9.99924863387978,0.2581778683902265,10.897943989071038,0.06513409961685823,0
2,2,1,36880,0.0,11,0,19.0,3.0,18,0.0,13.0,4.0,3.0,3.0,2,3,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,10.004678362573099,0.27247266786393814,6.443813352826511,0.12643678160919536,0
2,4,4,54820,1.0,18,0,18.0,3.0,17,7.5,14.0,3.0,1.0,3.0,3,3,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,9.992392807745505,0.28581793068947137,7.827982941447671,0.07662835249042144,1
11,3,1,160150,1.0,11,0,21.0,3.0,18,2.0,8.0,4.0,1.0,3.0,4,3,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,10.011944444444445,0.2538699386726621,10.819737268518518,0.08045977011494254,0
9,2,5,12000,0.0,11,1,3.0,3.0,2,2.0,2.0,2.0,4.0,2.0,3,3,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,10.001418439716312,0.2579235741917773,7.626725768321513,0.09961685823754785,0
7,2,1,56610,3.0,12,0,26.0,2.0,9,1.0,1.0,4.0,4.0,4.0,2,3,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,9.997050754458161,0.2859773548014839,7.3994878829446735,0.06896551724137934,0
15,3,2,69290,8.5,20,0,10.0,4.5,8,7.0,7.0,4.0,3.0,3.0,1,4,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,10.003011204481792,0.283217960899445,7.197954014939309,0.08812260536398464,0
6,4,2,96130,0.0,12,1,16.0,4.5,15,0.0,9.0,2.0,4.0,2.0,2,3,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,9.958847736625515,0.29154861546123456,7.064413580246914,0.06896551724137934,0
5,3,2,56740,3.0,12,0,14.0,4.5,6,0.0,4.0,2.0,4.0,1.0,3,3,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,9.986099585062242,0.28425373583787766,8.10601775011526,0.07662835249042144,0
16,1,2,54840,1.0,20,3,6.0,4.5,6,0.0,4.0,2.0,2.0,3.0,3,4,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,9.984631147540984,0.2747187956025158,6.67149931693989,0.06513409961685823,0
8,2,2,120610,2.0,20,1,28.5,2.0,15,6.0,12.0,3.0,2.0,3.0,4,4,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,10.001515151515152,0.28454504545913906,7.780307621671258,0.07279693486590033,0
7,2,1,56600,7.0,12,0,9.0,3.0,1,0.0,0.0,1.0,3.0,2.0,3,3,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,9.970584045584046,0.28179137906976676,6.0826198955365625,0.10344827586206895,1
2,3,2,48210,6.0,14,2,6.0,2.0,3,1.0,2.0,1.0,1.0,3.0,3,3,True,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,9.9998556998557,0.27388769932320595,8.209500962000963,0.11494252873563215,1
2,2,1,64100,1.0,13,1,1.0,4.5,1,0.0,0.0,3.0,3.0,3.0,2,3,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,10.010997267759564,0.2764262726613915,9.218184198542804,0.06513409961685823,0
10,3,2,52100,1.0,15,0,1.0,1.0,1,0.0,0.0,4.0,2.0,3.0,4,3,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,9.962741046831956,0.2752373852411765,7.768436639118457,0.07279693486590033,0
9,4,2,26950,3.0,14,1,8.0,4.0,2,2.0,2.0,3.0,3.0,3.0,1,3,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,9.990126050420168,0.2865795389512597,7.590477357609711,0.08812260536398464,0
5,4,1,118780,2.0,13,1,28.5,2.0,8,7.0,7.0,2.0,3.0,2.0,3,3,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,9.998361823361824,0.2771300635914624,9.595219610636278,0.10344827586206895,0
1,3,1,165835,3.0,23,0,8.0,4.5,4,0.0,1.0,4.0,2.0,2.0,3,4,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,9.985289855072464,0.3048568328624428,7.26327536231884,0.11877394636015326,0
2,3,5,24550,1.0,15,1,8.0,2.0,7,7.0,5.0,3.0,1.0,2.0,3,3,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,10.012536873156343,0.2726190393381141,6.117728613569321,0.13409961685823757,0
3,3,2,139640,1.0,11,2,5.0,1.0,5,1.0,3.0,1.0,3.0,3.0,2,3,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,10.014149659863946,0.28009116604926404,7.708791383219954,0.06130268199233713,0
2,1,3,49410,8.5,13,2,23.0,2.0,2,2.0,2.0,4.0,4.0,3.0,2,3,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,9.987250712250713,0.2681025199323089,7.396068376068376,0.10344827586206895,0
5,3,2,24780,6.0,11,0,13.0,0.5,9,7.0,0.0,3.0,3.0,3.0,3,3,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,9.989381153305203,0.27632746131504665,7.5718037974683545,0.09195402298850575,0
1,2,2,52280,2.0,11,0,18.0,4.0,5,0.0,3.0,1.0,3.0,3.0,3,3,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,9.972031473533619,0.2947555207503496,6.912598950882213,0.10727969348659006,0
4,2,2,44780,0.0,18,1,15.0,3.0,14,7.0,8.0,4.0,4.0,2.0,3,3,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,9.998132183908046,0.26503170830223216,6.608065134099617,0.11111111111111116,0
2,3,2,75470,7.0,16,0,28.5,2.0,9,6.0,2.0,3.0,1.0,4.0,2,3,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,9.991116005873714,0.28927592064123797,6.108080029368575,0.13026819923371646,0
25,2,3,50550,5.0,22,0,18.0,2.0,1,0.0,0.0,3.0,4.0,3.0,2,4,False,True,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,9.993499308437068,0.26999086082694573,7.925064545873675,0.07662835249042144,0
8,3,3,34640,1.0,20,0,2.0,3.0,2,0.0,2.0,4.0,4.0,3.0,2,4,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,10.004526748971193,0.26212575331955634,9.111901005944215,0.06896551724137934,1
1,4,1,57750,1.0,18,0,1.0,2.0,1,1.0,0.0,3.0,1.0,2.0,3,3,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,9.954803493449782,0.27961739856165174,6.6217576419213975,0.12260536398467436,1
12,3,3,89430,8.0,12,1,19.0,4.5,16,1.0,7.0,4.0,1.0,3.0,3,3,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,10.016945606694561,0.2555589548066712,10.911756729846998,0.08429118773946365,0
23,3,2,165835,8.5,20,0,18.0,2.0,10,2.0,7.0,1.0,3.0,4.0,3,4,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,10.027341597796143,0.2834242859884756,8.716918044077136,0.07279693486590033,1
19,4,4,52380,1.0,17,1,10.0,4.0,10,1.0,9.0,2.0,1.0,2.0,2,3,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,10.001859799713877,0.2738899109574668,7.419935622317596,0.10727969348659006,1
5,4,2,46820,1.0,11,1,6.0,3.0,5,1.0,3.0,1.0,1.0,3.0,1,3,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,10.012481962481962,0.24497716848520903,7.517420634920635,0.11494252873563215,0
8,3,1,165835,0.0,14,0,7.0,4.5,6,0.0,2.0,3.0,1.0,2.0,3,3,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,9.981344307270234,0.2796789512373234,6.2512734339277545,0.06896551724137934,0
1,4,1,52570,1.0,14,0,10.0,2.0,10,0.0,8.0,2.0,3.0,3.0,4,3,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,9.993319268635723,0.2738976360898054,7.878476324425692,0.09195402298850575,0
5,3,1,63490,0.0,11,0,20.0,3.0,18,1.0,9.0,3.0,3.0,2.0,3,3,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,9.995869565217392,0.2544816012740425,7.293590579710145,0.11877394636015326,0
1,4,1,48690,4.0,12,0,14.0,2.0,11,7.5,1.0,1.0,4.0,3.0,3,3,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,9.971358543417367,0.25276283627375107,7.923936741363212,0.08812260536398464,0
11,3,2,99850,1.0,14,1,3.0,3.0,3,1.0,2.0,1.0,3.0,3.0,2,3,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,10.017969821673526,0.2744966058023006,8.007610882487427,0.06896551724137934,0
23,5,3,36970,3.0,13,1,23.0,1.0,3,1.0,2.0,4.0,2.0,3.0,3,3,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,9.960894660894661,0.2748567795087132,6.733892496392497,0.11494252873563215,0
1,3,2,74570,3.0,11,2,10.0,1.0,8,1.0,7.0,3.0,3.0,4.0,4,3,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,9.98923182441701,0.25479687210670954,6.612759487882944,0.06896551724137934,0
18,4,2,21190,8.5,15,0,24.0,3.0,18,3.0,6.0,2.0,1.0,3.0,3,3,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,9.970055325034577,0.3013838402247365,6.190119870908253,0.07662835249042144,1
23,4,4,39830,4.0,12,0,9.0,3.0,3,1.0,2.0,4.0,4.0,3.0,3,3,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,9.974821173104434,0.27955180838756144,6.412309251311397,0.10727969348659006,0
7,4,3,61180,0.0,21,1,9.0,3.0,8,4.0,7.0,4.0,1.0,3.0,2,4,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,9.952777777777778,0.28035440647227494,9.812394349477682,0.10344827586206895,1
1,2,1,62140,1.0,19,2,14.0,3.0,13,3.0,8.0,1.0,3.0,3.0,3,3,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,9.988136826783116,0.2644299888686671,7.795180737506065,0.12260536398467436,1
1,1,2,63470,1.0,15,1,4.0,2.0,4,2.0,2.0,1.0,3.0,2.0,3,3,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,9.994715447154471,0.27514842066249356,6.665248419150858,0.05747126436781613,0
29,4,1,115100,0.0,14,1,7.0,4.5,6,0.0,4.0,1.0,4.0,2.0,3,3,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,9.988176638176638,0.27690089391397205,6.688168328584995,0.10344827586206895,0
7,4,4,71430,2.0,21,0,8.0,4.5,1,0.0,0.0,4.0,4.0,3.0,2,4,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,9.99095238095238,0.27917798280628936,10.582439909297053,0.06130268199233713,0
25,4,2,82680,1.0,12,0,7.0,3.0,7,5.0,6.0,4.0,4.0,4.0,2,3,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,9.993958333333333,0.2718367850018625,10.899974537037036,0.08045977011494254,1
8,2,2,80950,1.0,15,0,1.0,3.0,1,0.0,0.0,1.0,3.0,2.0,4,3,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,9.97474964234621,0.2868239123345414,7.810643776824035,0.10727969348659006,1
8,2,4,29040,4.0,13,0,5.0,2.0,2,2.0,2.0,1.0,2.0,3.0,3,3,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,9.953133903133903,0.2768739560245956,10.211385327635327,0.10344827586206895,1
11,1,4,60320,0.0,14,0,23.0,2.0,18,7.5,7.0,4.0,1.0,3.0,2,3,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,9.990232240437159,0.27567349589835743,6.781549408014572,0.06513409961685823,0
7,3,2,29760,1.0,14,0,1.0,3.0,1,0.0,0.0,1.0,2.0,3.0,3,3,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,10.009007092198582,0.26721001881762074,6.296936170212766,0.09961685823754785,1
1,4,2,159920,3.0,14,0,5.0,3.0,0,0.0,0.0,4.0,3.0,3.0,3,3,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,9.98590785907859,0.27955287039916704,10.463207994579946,0.05747126436781613,1
9,3,2,46490,0.0,12,0,4.0,2.0,3,0.0,2.0,4.0,2.0,3.0,2,3,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,9.988271604938271,0.3103124675072151,8.041233424782808,0.06896551724137934,0
1,1,2,26960,3.0,23,0,6.0,3.0,0,0.0,0.0,3.0,4.0,3.0,3,4,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,9.987772925764192,0.27963868860434127,7.120342066957788,0.12260536398467436,0
2,1,2,23700,2.0,11,0,27.0,3.0,5,2.0,1.0,1.0,4.0,2.0,3,3,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,10.015862573099415,0.28154282069566894,6.210528752436647,0.12643678160919536,0
1,3,2,125040,1.0,12,1,15.0,2.0,15,4.0,12.0,2.0,3.0,3.0,3,3,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,10.024640804597702,0.2960942891919506,6.015613026819923,0.11111111111111116,0
1,3,1,59740,7.0,18,1,18.0,4.5,8,4.0,0.0,2.0,2.0,3.0,3,3,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,9.963980716253444,0.25529594574227,7.982319788797062,0.07279693486590033,0
6,2,1,47360,0.0,11,1,9.0,3.0,8,2.0,7.0,3.0,3.0,3.0,2,3,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,10.002564102564103,0.2669928430434002,10.697828385065227,0.05363984674329503,0
8,3,4,52960,4.0,14,0,11.0,3.0,7,1.0,7.0,3.0,4.0,3.0,4,3,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,10.017463768115944,0.2936132255893035,6.323727053140097,0.11877394636015326,0
1,3,4,67810,0.0,15,1,10.0,2.0,9,1.0,7.0,4.0,2.0,2.0,3,3,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,10.039527701045404,0.2716324873891221,6.89652719174871,0.09195402298850575,0
6,4,3,21740,3.0,11,1,23.0,3.0,12,4.0,9.0,1.0,3.0,3.0,3,3,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,10.025280112044818,0.28402421099231057,6.399091970121382,0.08812260536398464,0
7,4,1,66530,7.0,20,1,10.0,2.0,1,0.0,0.0,4.0,2.0,3.0,3,4,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,9.970689655172412,0.2886636430933768,7.389816810344827,0.11111111111111116,0
5,3,2,96990,8.0,19,1,18.0,3.0,8,0.0,1.0,3.0,1.0,3.0,3,3,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,10.00204918032787,0.2653523670273649,7.119895264116576,0.06513409961685823,0
1,3,2,67550,7.0,14,1,21.0,2.0,18,7.5,5.0,1.0,4.0,3.0,3,3,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,9.98898426323319,0.2820037570745471,7.1997842155460186,0.10727969348659006,1
1,1,1,22130,1.0,17,0,21.0,4.0,18,4.0,9.0,3.0,3.0,4.0,3,3,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,10.003772290809327,0.27088720896715,5.983684270690444,0.06896551724137934,0
1,4,1,26100,1.0,11,1,2.0,3.0,2,2.0,2.0,4.0,2.0,4.0,2,3,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,9.989971751412428,0.2914473528483482,10.518713512241055,0.09578544061302685,0
6,3,1,28510,8.5,15,0,9.0,2.0,5,0.0,3.0,3.0,2.0,2.0,3,3,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,10.010729613733906,0.2670333180624731,6.195073915116834,0.10727969348659006,0
1,3,3,34520,2.0,13,3,18.0,4.0,11,0.0,9.0,1.0,4.0,3.0,4,3,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,10.001666666666667,0.28233770612658915,7.195747584541063,0.11877394636015326,0
7,3,1,52580,0.0,14,3,3.0,4.5,2,2.0,2.0,3.0,4.0,3.0,3,3,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,10.001023391812865,0.2849529169764517,6.6062621832358674,0.12643678160919536,0
2,4,1,93550,0.0,11,0,6.0,4.0,5,0.0,4.0,1.0,2.0,1.0,3,3,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,9.980555555555556,0.25746245292852304,7.4839790448343075,0.12643678160919536,0
